xflr5 v6.59

 Calculated polar for: NACA 0020

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.300     Re =     0.040 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.2628, 0.12564, 0.11530,-0.0065,1.0000,0.5288,-0.9963, 0.0000, 0.0000, 0.0000, 0.1903
 -8.500,-0.3200, 0.10673, 0.09644,-0.0082,1.0000,0.4784,-1.1425, 0.0000, 0.0000, 0.0000, 0.1981
 -8.000,-0.3017, 0.09880, 0.08852,-0.0093,1.0000,0.4746,-1.1237, 0.0000, 0.0000, 0.0000, 0.1929
 -7.500,-0.3163, 0.09214, 0.08192,-0.0082,1.0000,0.4748,-1.1488, 0.0000, 0.0000, 0.0000, 0.2000
 -7.000,-0.2938, 0.08790, 0.07776,-0.0060,1.0000,0.4945,-1.1064, 0.0000, 0.0000, 0.0000, 0.2059
 -6.500,-0.3250, 0.08233, 0.07230,-0.0020,1.0000,0.5012,-1.1470, 0.0000, 0.0000, 0.0000, 0.2230
 -6.000,-0.3208, 0.07886, 0.06892, 0.0024,1.0000,0.5207,-1.1208, 0.0000, 0.0000, 0.0000, 0.2380
 -5.500,-0.3785, 0.07403, 0.06428, 0.0105,1.0000,0.5320,-1.1807, 0.0000, 0.0000, 0.0000, 0.2615
 -5.000,-0.3774, 0.07165, 0.06198, 0.0163,1.0000,0.5521,-1.1537, 0.0000, 0.0000, 0.0000, 0.2784
 -4.500,-0.5120, 0.06495, 0.05551, 0.0319,1.0000,0.5640,-1.3028, 0.0000, 0.0000, 0.0000, 0.3009
 -4.000,-0.4907, 0.06391, 0.05450, 0.0365,1.0000,0.5873,-1.2439, 0.0000, 0.0000, 0.0000, 0.3138
 -3.500,-0.5233, 0.06088, 0.05154, 0.0453,1.0000,0.6097,-1.2527, 0.0000, 0.0000, 0.0000, 0.3273
 -3.000,-0.5593, 0.05726, 0.04795, 0.0540,1.0000,0.6347,-1.2659, 0.0000, 0.0000, 0.0000, 0.3384
 -2.500,-0.5673, 0.05508, 0.04580, 0.0605,1.0000,0.6635,-1.2461, 0.0000, 0.0000, 0.0000, 0.3493
 -2.000,-0.5599, 0.05377, 0.04450, 0.0653,1.0000,0.6940,-1.2089, 0.0000, 0.0000, 0.0000, 0.3601
 -1.500,-0.4723, 0.05472, 0.04537, 0.0573,0.9807,0.7349,-1.0985, 0.0000, 0.0000, 0.0000, 0.3653
 -1.000,-0.3028, 0.05740, 0.04794, 0.0370,0.9412,0.7775,-0.9270, 0.0000, 0.0000, 0.0000, 0.3662
 -0.500,-0.1444, 0.05860, 0.04906, 0.0173,0.9019,0.8214,-0.7860, 0.0000, 0.0000, 0.0000, 0.3641
  0.000,-0.0000, 0.05910, 0.04957, 0.0000,0.8600,0.8600,-0.6680, 0.0000, 0.0000, 0.0000, 0.4110
  0.500, 0.1446, 0.05859, 0.04905,-0.0174,0.8214,0.9019,-0.7861, 0.0000, 0.0000, 0.0000, 0.3641
  1.000, 0.3028, 0.05739, 0.04793,-0.0370,0.7775,0.9413,-0.9269, 0.0000, 0.0000, 0.0000, 0.3663
  1.500, 0.4727, 0.05468, 0.04534,-0.0574,0.7349,0.9807,-1.0989, 0.0000, 0.0000, 0.0000, 0.3654
  2.000, 0.5598, 0.05375, 0.04447,-0.0653,0.6941,1.0000,-1.2089, 0.0000, 0.0000, 0.0000, 0.3601
  2.500, 0.5672, 0.05506, 0.04577,-0.0604,0.6635,1.0000,-1.2460, 0.0000, 0.0000, 0.0000, 0.3493
  3.000, 0.5593, 0.05723, 0.04792,-0.0540,0.6347,1.0000,-1.2659, 0.0000, 0.0000, 0.0000, 0.3384
  3.500, 0.5236, 0.06083, 0.05149,-0.0454,0.6097,1.0000,-1.2532, 0.0000, 0.0000, 0.0000, 0.3273
  4.000, 0.4914, 0.06384, 0.05442,-0.0366,0.5873,1.0000,-1.2449, 0.0000, 0.0000, 0.0000, 0.3138
  4.500, 0.5128, 0.06487, 0.05543,-0.0319,0.5640,1.0000,-1.3039, 0.0000, 0.0000, 0.0000, 0.3009
  5.000, 0.3776, 0.07157, 0.06190,-0.0163,0.5521,1.0000,-1.1542, 0.0000, 0.0000, 0.0000, 0.2783
  5.500, 0.3789, 0.07394, 0.06420,-0.0105,0.5320,1.0000,-1.1815, 0.0000, 0.0000, 0.0000, 0.2615
  6.000, 0.3212, 0.07877, 0.06882,-0.0024,0.5207,1.0000,-1.1216, 0.0000, 0.0000, 0.0000, 0.2380
  6.500, 0.3255, 0.08224, 0.07221, 0.0020,0.5011,1.0000,-1.1478, 0.0000, 0.0000, 0.0000, 0.2230
  7.000, 0.2946, 0.08780, 0.07765, 0.0060,0.4943,1.0000,-1.1077, 0.0000, 0.0000, 0.0000, 0.2060
  7.500, 0.3168, 0.09206, 0.08183, 0.0082,0.4747,1.0000,-1.1495, 0.0000, 0.0000, 0.0000, 0.2002
  8.000, 0.3022, 0.09872, 0.08842, 0.0093,0.4745,1.0000,-1.1245, 0.0000, 0.0000, 0.0000, 0.1931
  8.500, 0.3200, 0.10663, 0.09632, 0.0082,0.4783,1.0000,-1.1423, 0.0000, 0.0000, 0.0000, 0.1983
 10.000, 0.2644, 0.12560, 0.11526, 0.0062,0.5286,1.0000,-0.9984, 0.0000, 0.0000, 0.0000, 0.1916


