xflr5 v6.59

 Calculated polar for: NACA 0019

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.300     Re =     0.030 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.2616, 0.12699, 0.11507, 0.0001,1.0000,0.6337,-0.9669, 0.0000, 0.0000, 0.0000, 0.2174
 -9.500,-0.2453, 0.12188, 0.10997, 0.0001,1.0000,0.6600,-0.9465, 0.0000, 0.0000, 0.0000, 0.2172
 -9.000,-0.2182, 0.11565, 0.10374,-0.0008,1.0000,0.6907,-0.9132, 0.0000, 0.0000, 0.0000, 0.2111
 -8.500,-0.1875, 0.10934, 0.09743,-0.0022,1.0000,0.7240,-0.8811, 0.0000, 0.0000, 0.0000, 0.2003
 -6.500,-0.2160, 0.08932, 0.07750, 0.0007,1.0000,0.6495,-0.9393, 0.0000, 0.0000, 0.0000, 0.2273
 -6.000,-0.2181, 0.08394, 0.07220, 0.0020,1.0000,0.6441,-0.9407, 0.0000, 0.0000, 0.0000, 0.2356
 -5.500,-0.2446, 0.08025, 0.06865, 0.0074,1.0000,0.6522,-0.9628, 0.0000, 0.0000, 0.0000, 0.2601
 -5.000,-0.2217, 0.07626, 0.06475, 0.0090,1.0000,0.6734,-0.9260, 0.0000, 0.0000, 0.0000, 0.2707
 -4.500,-0.2213, 0.07321, 0.06183, 0.0133,1.0000,0.6954,-0.9105, 0.0000, 0.0000, 0.0000, 0.2921
 -4.000,-0.2595, 0.07071, 0.05947, 0.0218,1.0000,0.7103,-0.9347, 0.0000, 0.0000, 0.0000, 0.3195
 -3.500,-0.2544, 0.06846, 0.05732, 0.0259,1.0000,0.7369,-0.9124, 0.0000, 0.0000, 0.0000, 0.3389
 -3.000,-0.2533, 0.06648, 0.05543, 0.0300,1.0000,0.7632,-0.8936, 0.0000, 0.0000, 0.0000, 0.3571
 -2.500,-0.2544, 0.06481, 0.05383, 0.0341,1.0000,0.7921,-0.8768, 0.0000, 0.0000, 0.0000, 0.3741
 -2.000,-0.2573, 0.06336, 0.05240, 0.0380,1.0000,0.8231,-0.8646, 0.0000, 0.0000, 0.0000, 0.3894
 -1.500,-0.2145, 0.06236, 0.05144, 0.0346,1.0000,0.8598,-0.8117, 0.0000, 0.0000, 0.0000, 0.4037
 -1.000,-0.1879, 0.06170, 0.05079, 0.0327,1.0000,0.8993,-0.7787, 0.0000, 0.0000, 0.0000, 0.4176
 -0.500,-0.1236, 0.06156, 0.05065, 0.0231,1.0000,0.9440,-0.7200, 0.0000, 0.0000, 0.0000, 0.4316
  0.000, 0.0000, 0.06191, 0.05103,-0.0000,0.9963,0.9963,-0.6289, 0.0000, 0.0000, 0.0000, 0.4492
  0.500, 0.1236, 0.06155, 0.05064,-0.0231,0.9441,1.0000,-0.7200, 0.0000, 0.0000, 0.0000, 0.4316
  1.000, 0.1879, 0.06168, 0.05076,-0.0327,0.8994,1.0000,-0.7788, 0.0000, 0.0000, 0.0000, 0.4176
  1.500, 0.2143, 0.06233, 0.05141,-0.0346,0.8599,1.0000,-0.8116, 0.0000, 0.0000, 0.0000, 0.4037
  2.000, 0.2575, 0.06332, 0.05236,-0.0381,0.8232,1.0000,-0.8648, 0.0000, 0.0000, 0.0000, 0.3894
  2.500, 0.2546, 0.06476, 0.05378,-0.0341,0.7921,1.0000,-0.8770, 0.0000, 0.0000, 0.0000, 0.3741
  3.000, 0.2535, 0.06643, 0.05537,-0.0301,0.7633,1.0000,-0.8938, 0.0000, 0.0000, 0.0000, 0.3571
  3.500, 0.2546, 0.06840, 0.05726,-0.0259,0.7370,1.0000,-0.9127, 0.0000, 0.0000, 0.0000, 0.3388
  4.000, 0.2597, 0.07065, 0.05940,-0.0218,0.7103,1.0000,-0.9351, 0.0000, 0.0000, 0.0000, 0.3195
  4.500, 0.2215, 0.07314, 0.06175,-0.0133,0.6954,1.0000,-0.9109, 0.0000, 0.0000, 0.0000, 0.2920
  5.000, 0.2220, 0.07618, 0.06467,-0.0090,0.6734,1.0000,-0.9265, 0.0000, 0.0000, 0.0000, 0.2706
  5.500, 0.2448, 0.08017, 0.06856,-0.0074,0.6521,1.0000,-0.9632, 0.0000, 0.0000, 0.0000, 0.2600
  6.000, 0.2186, 0.08385, 0.07211,-0.0021,0.6439,1.0000,-0.9415, 0.0000, 0.0000, 0.0000, 0.2357
  6.500, 0.2162, 0.08920, 0.07738,-0.0007,0.6492,1.0000,-0.9398, 0.0000, 0.0000, 0.0000, 0.2272
  8.500, 0.1888, 0.10928, 0.09736, 0.0020,0.7241,1.0000,-0.8826, 0.0000, 0.0000, 0.0000, 0.2017
  9.000, 0.2198, 0.11561, 0.10369, 0.0006,0.6907,1.0000,-0.9150, 0.0000, 0.0000, 0.0000, 0.2125
  9.500, 0.2467, 0.12183, 0.10992,-0.0004,0.6601,1.0000,-0.9482, 0.0000, 0.0000, 0.0000, 0.2183
 10.000, 0.2634, 0.12699, 0.11508,-0.0004,0.6337,1.0000,-0.9691, 0.0000, 0.0000, 0.0000, 0.2187


