xflr5 v6.59

 Calculated polar for: NACA 0012

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.600     Re =     0.060 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-0.5534, 0.12417, 0.11626, 0.0006,1.0000,0.1725,-1.6715, 0.0000, 0.0000, 0.0000, 0.2398
 -9.500,-0.5585, 0.11486, 0.10701,-0.0045,1.0000,0.1752,-1.7671, 0.0000, 0.0000, 0.0000, 0.2311
 -9.000,-0.5591, 0.10498, 0.09718,-0.0088,1.0000,0.1754,-1.8421, 0.0000, 0.0000, 0.0000, 0.2237
 -8.500,-0.5636, 0.09467, 0.08692,-0.0134,1.0000,0.1754,-1.9271, 0.0000, 0.0000, 0.0000, 0.2160
 -8.000,-0.5813, 0.08320, 0.07552,-0.0200,1.0000,0.1765,-2.0644, 0.0000, 0.0000, 0.0000, 0.2058
 -7.500,-0.5677, 0.07633, 0.06871,-0.0192,1.0000,0.1909,-1.9867, 0.0000, 0.0000, 0.0000, 0.2069
 -7.000,-0.6110, 0.06338, 0.05581,-0.0281,1.0000,0.1951,-2.1905, 0.0000, 0.0000, 0.0000, 0.1954
 -6.500,-0.6724, 0.05330, 0.04563,-0.0297,1.0000,0.1974,-2.3775, 0.0000, 0.0000, 0.0000, 0.1979
 -6.000,-0.6776, 0.04702, 0.03934,-0.0251,1.0000,0.2096,-2.3284, 0.0000, 0.0000, 0.0000, 0.2056
 -5.500,-0.7145, 0.03999, 0.03182,-0.0188,1.0000,0.2190,-2.4088, 0.0000, 0.0000, 0.0000, 0.2168
 -5.000,-0.7031, 0.03559, 0.02732,-0.0112,1.0000,0.2472,-2.3033, 0.0000, 0.0000, 0.0000, 0.2278
 -4.500,-0.6841, 0.03158, 0.02313,-0.0037,1.0000,0.2830,-2.1780, 0.0000, 0.0000, 0.0000, 0.2388
 -4.000,-0.6566, 0.02852, 0.02000, 0.0040,1.0000,0.3359,-2.0094, 0.0000, 0.0000, 0.0000, 0.2507
 -3.500,-0.6208, 0.02641, 0.01801, 0.0118,1.0000,0.4048,-1.8147, 0.0000, 0.0000, 0.0000, 0.2642
 -3.000,-0.5828, 0.02493, 0.01668, 0.0196,1.0000,0.4842,-1.6316, 0.0000, 0.0000, 0.0000, 0.2792
 -2.500,-0.5428, 0.02398, 0.01588, 0.0272,1.0000,0.5666,-1.4432, 0.0000, 0.0000, 0.0000, 0.2962
 -2.000,-0.4973, 0.02372, 0.01586, 0.0350,1.0000,0.6463,-1.2700, 0.0000, 0.0000, 0.0000, 0.3169
 -1.500,-0.4505, 0.02380, 0.01606, 0.0421,1.0000,0.7247,-1.1111, 0.0000, 0.0000, 0.0000, 0.3404
 -1.000,-0.3973, 0.02425, 0.01653, 0.0473,1.0000,0.8044,-0.9672, 0.0000, 0.0000, 0.0000, 0.3665
 -0.500,-0.3000, 0.02551, 0.01774, 0.0436,1.0000,0.8871,-0.8026, 0.0000, 0.0000, 0.0000, 0.3933
  0.000,-0.0000, 0.02723, 0.01929, 0.0000,0.9642,0.9642,-0.5239, 0.0000, 0.0000, 0.0000, 0.3699
  0.500, 0.2999, 0.02551, 0.01774,-0.0436,0.8871,1.0000,-0.8026, 0.0000, 0.0000, 0.0000, 0.3933
  1.000, 0.3972, 0.02425, 0.01653,-0.0473,0.8045,1.0000,-0.9671, 0.0000, 0.0000, 0.0000, 0.3665
  1.500, 0.4504, 0.02379, 0.01606,-0.0421,0.7247,1.0000,-1.1110, 0.0000, 0.0000, 0.0000, 0.3404
  2.000, 0.4972, 0.02372, 0.01585,-0.0350,0.6464,1.0000,-1.2698, 0.0000, 0.0000, 0.0000, 0.3169
  2.500, 0.5426, 0.02398, 0.01588,-0.0272,0.5667,1.0000,-1.4429, 0.0000, 0.0000, 0.0000, 0.2962
  3.000, 0.5827, 0.02493, 0.01668,-0.0196,0.4843,1.0000,-1.6313, 0.0000, 0.0000, 0.0000, 0.2792
  3.500, 0.6207, 0.02641, 0.01801,-0.0118,0.4049,1.0000,-1.8145, 0.0000, 0.0000, 0.0000, 0.2641
  4.000, 0.6565, 0.02851, 0.02000,-0.0040,0.3359,1.0000,-2.0092, 0.0000, 0.0000, 0.0000, 0.2507
  4.500, 0.6841, 0.03157, 0.02312, 0.0037,0.2830,1.0000,-2.1779, 0.0000, 0.0000, 0.0000, 0.2388
  5.000, 0.7030, 0.03558, 0.02732, 0.0112,0.2472,1.0000,-2.3032, 0.0000, 0.0000, 0.0000, 0.2278
  5.500, 0.7145, 0.03999, 0.03182, 0.0188,0.2190,1.0000,-2.4088, 0.0000, 0.0000, 0.0000, 0.2168
  6.000, 0.6777, 0.04702, 0.03934, 0.0251,0.2096,1.0000,-2.3286, 0.0000, 0.0000, 0.0000, 0.2057
  6.500, 0.6725, 0.05331, 0.04565, 0.0297,0.1974,1.0000,-2.3775, 0.0000, 0.0000, 0.0000, 0.1980
  7.000, 0.6113, 0.06342, 0.05584, 0.0280,0.1951,1.0000,-2.1902, 0.0000, 0.0000, 0.0000, 0.1956
  7.500, 0.5683, 0.07637, 0.06875, 0.0191,0.1908,1.0000,-1.9871, 0.0000, 0.0000, 0.0000, 0.2072
