xflr5 v6.59

 Calculated polar for: NACA 0012

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-1.0001, 0.03073, 0.02320,-0.0172,1.0000,0.0476,-4.6978, 0.0000, 0.0000, 0.0000, 0.2219
 -9.500,-0.9654, 0.02740, 0.01980,-0.0150,1.0000,0.0527,-4.4242, 0.0000, 0.0000, 0.0000, 0.2241
 -9.000,-0.9263, 0.02523, 0.01732,-0.0126,1.0000,0.0575,-4.1481, 0.0000, 0.0000, 0.0000, 0.2266
 -8.500,-0.8879, 0.02252, 0.01451,-0.0102,1.0000,0.0635,-3.8753, 0.0000, 0.0000, 0.0000, 0.2293
 -8.000,-0.8475, 0.02107, 0.01294,-0.0077,1.0000,0.0714,-3.5726, 0.0000, 0.0000, 0.0000, 0.2322
 -7.500,-0.8100, 0.01934, 0.01126,-0.0048,1.0000,0.0832,-3.2804, 0.0000, 0.0000, 0.0000, 0.2358
 -7.000,-0.7728, 0.01777, 0.00967,-0.0017,1.0000,0.0977,-2.9954, 0.0000, 0.0000, 0.0000, 0.2401
 -6.500,-0.7344, 0.01649, 0.00841, 0.0014,1.0000,0.1190,-2.7608, 0.0000, 0.0000, 0.0000, 0.2446
 -6.000,-0.6973, 0.01517, 0.00733, 0.0045,1.0000,0.1540,-2.5282, 0.0000, 0.0000, 0.0000, 0.2496
 -5.500,-0.6593, 0.01400, 0.00645, 0.0074,1.0000,0.2047,-2.2940, 0.0000, 0.0000, 0.0000, 0.2549
 -5.000,-0.6197, 0.01306, 0.00580, 0.0100,1.0000,0.2717,-2.0537, 0.0000, 0.0000, 0.0000, 0.2602
 -4.500,-0.5783, 0.01235, 0.00537, 0.0124,1.0000,0.3427,-1.8182, 0.0000, 0.0000, 0.0000, 0.2659
 -4.000,-0.5360, 0.01176, 0.00510, 0.0146,1.0000,0.4138,-1.6216, 0.0000, 0.0000, 0.0000, 0.2721
 -3.500,-0.4917, 0.01134, 0.00495, 0.0165,1.0000,0.4832,-1.4272, 0.0000, 0.0000, 0.0000, 0.2787
 -3.000,-0.4466, 0.01103, 0.00490, 0.0181,1.0000,0.5522,-1.2407, 0.0000, 0.0000, 0.0000, 0.2862
 -2.500,-0.3931, 0.01085, 0.00498, 0.0181,0.9975,0.6233,-1.0709, 0.0000, 0.0000, 0.0000, 0.2920
 -2.000,-0.3086, 0.01065, 0.00511, 0.0123,0.9833,0.6994,-0.8754, 0.0000, 0.0000, 0.0000, 0.2860
 -1.000,-0.1457, 0.01034, 0.00520, 0.0034,0.9498,0.8243,-0.5891, 0.0000, 0.0000, 0.0000, 0.2694
 -0.500,-0.0701, 0.01026, 0.00524, 0.0010,0.9295,0.8683,-0.4905, 0.0000, 0.0000, 0.0000, 0.2606
  0.000, 0.0000, 0.01020, 0.00521,-0.0000,0.9036,0.9036,-0.4131, 0.0000, 0.0000, 0.0000, 0.3428
  0.500, 0.0701, 0.01026, 0.00524,-0.0010,0.8683,0.9295,-0.4905, 0.0000, 0.0000, 0.0000, 0.2606
  1.000, 0.1457, 0.01034, 0.00520,-0.0034,0.8243,0.9498,-0.5891, 0.0000, 0.0000, 0.0000, 0.2694
  2.000, 0.3086, 0.01064, 0.00511,-0.0123,0.6994,0.9834,-0.8754, 0.0000, 0.0000, 0.0000, 0.2860
  2.500, 0.3931, 0.01085, 0.00498,-0.0181,0.6233,0.9975,-1.0709, 0.0000, 0.0000, 0.0000, 0.2920
  3.000, 0.4464, 0.01103, 0.00490,-0.0181,0.5523,1.0000,-1.2405, 0.0000, 0.0000, 0.0000, 0.2861
  3.500, 0.4916, 0.01134, 0.00494,-0.0164,0.4833,1.0000,-1.4269, 0.0000, 0.0000, 0.0000, 0.2786
  4.000, 0.5359, 0.01176, 0.00509,-0.0146,0.4139,1.0000,-1.6214, 0.0000, 0.0000, 0.0000, 0.2720
  4.500, 0.5782, 0.01235, 0.00537,-0.0124,0.3428,1.0000,-1.8179, 0.0000, 0.0000, 0.0000, 0.2659
  5.000, 0.6196, 0.01306, 0.00580,-0.0100,0.2718,1.0000,-2.0534, 0.0000, 0.0000, 0.0000, 0.2602
  5.500, 0.6592, 0.01399, 0.00645,-0.0074,0.2048,1.0000,-2.2937, 0.0000, 0.0000, 0.0000, 0.2548
  6.000, 0.6972, 0.01517, 0.00732,-0.0045,0.1540,1.0000,-2.5279, 0.0000, 0.0000, 0.0000, 0.2496
  6.500, 0.7344, 0.01648, 0.00841,-0.0014,0.1190,1.0000,-2.7606, 0.0000, 0.0000, 0.0000, 0.2446
  7.000, 0.7728, 0.01777, 0.00967, 0.0017,0.0977,1.0000,-2.9953, 0.0000, 0.0000, 0.0000, 0.2401
  7.500, 0.8100, 0.01933, 0.01125, 0.0048,0.0832,1.0000,-3.2803, 0.0000, 0.0000, 0.0000, 0.2358
  8.000, 0.8475, 0.02107, 0.01293, 0.0077,0.0714,1.0000,-3.5727, 0.0000, 0.0000, 0.0000, 0.2322
  8.500, 0.8880, 0.02252, 0.01451, 0.0102,0.0635,1.0000,-3.8755, 0.0000, 0.0000, 0.0000, 0.2293
  9.000, 0.9264, 0.02523, 0.01732, 0.0126,0.0575,1.0000,-4.1484, 0.0000, 0.0000, 0.0000, 0.2266
  9.500, 0.9655, 0.02740, 0.01980, 0.0150,0.0527,1.0000,-4.4247, 0.0000, 0.0000, 0.0000, 0.2241
 10.000, 1.0003, 0.03075, 0.02323, 0.0172,0.0475,1.0000,-4.6978, 0.0000, 0.0000, 0.0000, 0.2220


