xflr5 v6.59

 Calculated polar for: NACA 0012

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
-10.000,-1.0451, 0.01918, 0.01279,-0.0108,1.0000,0.0305,-5.2619, 0.0000, 0.0000, 0.0000, 0.2287
 -9.500,-1.0043, 0.01807, 0.01160,-0.0086,1.0000,0.0335,-4.8923, 0.0000, 0.0000, 0.0000, 0.2311
 -9.000,-0.9610, 0.01723, 0.01062,-0.0066,1.0000,0.0361,-4.5214, 0.0000, 0.0000, 0.0000, 0.2333
 -8.500,-0.9255, 0.01573, 0.00909,-0.0033,1.0000,0.0417,-4.2004, 0.0000, 0.0000, 0.0000, 0.2372
 -8.000,-0.8833, 0.01499, 0.00828,-0.0009,1.0000,0.0465,-3.8466, 0.0000, 0.0000, 0.0000, 0.2403
 -7.500,-0.8451, 0.01389, 0.00718, 0.0022,1.0000,0.0543,-3.5266, 0.0000, 0.0000, 0.0000, 0.2444
 -7.000,-0.8044, 0.01310, 0.00634, 0.0050,1.0000,0.0637,-3.1968, 0.0000, 0.0000, 0.0000, 0.2485
 -6.500,-0.7634, 0.01236, 0.00567, 0.0076,1.0000,0.0778,-2.9071, 0.0000, 0.0000, 0.0000, 0.2528
 -6.000,-0.7221, 0.01167, 0.00509, 0.0102,1.0000,0.0992,-2.6431, 0.0000, 0.0000, 0.0000, 0.2574
 -5.500,-0.6799, 0.01102, 0.00459, 0.0125,1.0000,0.1292,-2.3840, 0.0000, 0.0000, 0.0000, 0.2621
 -5.000,-0.6264, 0.01037, 0.00413, 0.0124,0.9982,0.1751,-2.0997, 0.0000, 0.0000, 0.0000, 0.2638
 -4.500,-0.5516, 0.00966, 0.00374, 0.0078,0.9930,0.2411,-1.7816, 0.0000, 0.0000, 0.0000, 0.2585
 -4.000,-0.4800, 0.00898, 0.00338, 0.0040,0.9851,0.3135,-1.5259, 0.0000, 0.0000, 0.0000, 0.2530
 -3.500,-0.4035, 0.00838, 0.00307,-0.0007,0.9792,0.3869,-1.2704, 0.0000, 0.0000, 0.0000, 0.2431
 -3.000,-0.3334, 0.00785, 0.00279,-0.0037,0.9684,0.4540,-1.0691, 0.0000, 0.0000, 0.0000, 0.2336
 -2.500,-0.2684, 0.00735, 0.00256,-0.0055,0.9541,0.5187,-0.8966, 0.0000, 0.0000, 0.0000, 0.2245
 -2.000,-0.2100, 0.00694, 0.00236,-0.0056,0.9338,0.5785,-0.7582, 0.0000, 0.0000, 0.0000, 0.2184
